user_id,session_id,login,logout,view_product,add_product,order_product,confirm_order,pay_order
10907045,e6d09955985e536af68711d712258293,1,1,1,0,0,0,0
10838306,8b6710324247e6d34c718abe760cb9b7,1,1,2,0,0,0,0
10488031,2f8a812e5ffdac3817641e7721b1e68c,1,1,1,0,0,0,0
10606030,635977e1a64e2bcc6cf0c27b54f4ef01,1,1,3,0,0,0,0
10489133,74da281dfceddbdac67a5f6c569cac2f,1,1,1,0,0,0,0
10963007,cc32a7bb3805bf8170d69556e434a0bc,1,1,2,0,0,0,0
10604101,4db8899429e2259777e8543eff124a9e,1,1,1,0,0,0,0
10385006,6e6b46045e7b18d93f27f2c56a87d15f,1,1,3,0,0,0,0
10415153,dd374a34c712e0e800986d912c7253a3,1,1,3,0,0,0,0
10676119,bac60ee9056576f55a1484068e747ccc,1,1,1,2,1,1,0
10684071,fae4f66cefcc419988ef2ae8769dd365,1,1,1,0,0,0,0
10546011,5c32e6b09715db3719b1bbca575d99ce,1,1,2,0,0,0,0
10585044,6fd79c93eeacdad955cee377eca0bbab,1,1,2,1,0,0,0
10488078,1b1e05c1a86168197fd2e98321d1a64b,1,1,2,0,0,0,0
10803025,1fa95f89ab5a39daa103b565739be267,1,1,2,0,0,0,0
10755085,f319af880cf800e29f08fe30d9809dc2,1,1,2,1,0,0,0
10995145,49fbb7e1542545ee3a4eb62d163355b6,1,1,2,0,0,0,0
10193304,7c5e5db79d2ed7ea6b4b80c0eda34dc1,1,1,1,0,0,0,0
10862164,13565fbbfa1c44f341d5dcbddc76a749,1,1,1,0,0,0,0
10604076,fd14491119fe5de2509352389d2b481e,1,1,1,0,0,0,0
10063068,7caee442c0ac329f9365f2077115a287,1,1,2,0,0,0,0
10162095,5601c3dc9880c4bb2324b340ae720458,1,1,3,0,0,0,0
10528088,ad3275f6e760a775324b985e17e6234f,1,1,4,0,0,0,0
10376039,cbe7c357301e6244d00819676553f4ad,1,1,1,0,0,0,0
10864086,67ef13da16cdc753072d9f6bc23de331,1,1,2,0,0,0,0
10604101,411340cbea22743fc6f9d7abb7960926,1,1,1,0,0,0,0
10570139,ed535685e513ae87caef13b351621c4d,1,1,2,0,0,0,0
10696206,53c7904a65a324df0482ee1b667a051d,1,1,2,0,0,0,0
10200048,59dc8c33d71dff6718d7485254ecded4,1,1,5,0,0,0,0
10514108,d084d2069535b7407b29f1b6ec68bce7,1,1,1,0,0,0,0
10763054,85f1ec1a03e2897d2dc49875f574700f,1,1,2,0,0,0,0
10491057,04b312d9d3326e5b8357fd51cba10052,1,1,2,0,0,0,0
10430079,d0429125fb19773a2c55dfea8dacd683,1,1,3,0,0,0,0
10954073,b5bc09ffcb89be6c26188a08a00cad18,1,1,1,2,1,0,0
10224016,e032c551edcdcd0b0b1c14895c198073,1,1,3,0,0,0,0
10581027,101704c1f14dcefe66fb99688d7a29e4,1,1,1,0,0,0,0
10488078,5b847400af82bf57b31d645cff47b2aa,1,1,2,1,0,0,0
10963007,6bf303d6d97e49cc0fa24d3ec6e2660b,1,1,4,0,0,0,0
10514108,7481983dc1f34e3345fca1771469dd21,1,1,4,2,0,0,0
10069124,713918bddcc7477b9735ac0c9d42e310,1,1,1,0,0,0,0
10345102,d68628f197ffd539627e0eab471ce58f,1,1,3,0,0,0,0
10963007,509bdee164e52d3cec4845787bada70f,1,1,1,0,0,0,0
10676119,1dfb7a130fb29e05794a673b8668ee28,1,1,2,0,0,0,0
10606033,4508b1be10b19e9951a6c0d4dbc5dced,1,1,3,0,0,0,0
10048170,7cb857039b4147be475b6e3364c371f7,1,1,1,0,0,0,0
10659154,d7b6f848a97d44d6c38289a6339d84d8,1,1,1,0,0,0,0
10606030,778f1f1e7e0ce588911135d73d9f449d,1,1,1,0,0,0,0
10385006,5a5b44aed1a5009233c5a18f71e999d5,1,1,5,0,0,0,0
10430079,a08aab05444f9fc92b214a48ba8c0816,1,1,3,0,0,0,0
10425072,16ed29cc0503ed3f59d3f03906c1101a,1,1,4,0,0,0,0
10995145,9611589ee281f0955e7534a736cbed61,1,1,3,2,0,0,0
10598029,f69a3dcf256702326d1cf5b5610084f4,1,1,2,0,0,0,0
10220142,5f01b0dfe6bfce168696e7e143ac1a66,1,1,1,0,0,0,0
10156075,6be20b37a4824493e60ac86999a08a2b,1,1,2,0,0,0,0
10907045,49e4dd907c964c069a28cb04651feabb,1,1,2,0,0,0,0
10902276,1a631ea10f2fb6da7b7dd21b22d4b17e,1,1,1,0,0,0,0
10402015,032b732b2cbe122014e3b92f0d7bc21e,1,1,5,5,1,0,0
10653049,106180a80ff84183d5d824efd7450397,1,1,3,0,0,0,0
10755085,b62533fba0530ec61a5ea185b332c80d,1,1,2,0,0,0,0
10871127,2ba2a549a15000563fb31b6283b12920,1,1,1,0,0,0,0
10333149,daa91827484fbe7b2f7d747e9255b720,1,1,3,3,0,0,0
10755085,3fc0482cc67c8036e5ad857bac91d9ff,1,1,2,0,0,0,0
10333149,40d925fd9f27609c7ac3fe1f26dbde33,1,1,1,1,0,0,0
10566173,d27cde836c8290ceda0830505eb839cd,1,1,3,0,0,0,0
10200048,c560b843d826fe208c25b75853400aee,1,1,3,0,0,0,0
10725055,90c12645ab62a20f2aa51b3740e73f45,1,1,2,0,0,0,0
10402015,23cc51068d6a9f27da91e8e87d7fc4ea,1,1,5,0,0,0,0
10514108,a16f117c66b165253724f2b880810075,1,1,1,0,0,0,0
10154036,ce26ec6e9611c2ff6b70c11262765af2,1,1,2,0,0,0,0
10081060,288f53e4703944f4717562b9e2fb3d78,1,1,1,1,0,0,0
10358158,0a4168860d0e8e6e7f77d74823e7a82c,1,1,2,0,0,0,0
10702014,59f6a9ea9e2d51ceff223a2918dbcbbe,1,1,3,0,0,0,0
10430079,c75e7bc32996297d5f3faef3f58bebe9,1,1,1,1,0,0,0
10068114,c2efd3b438de23e52c47b595aebc9469,1,1,2,0,0,0,0
10904023,f16503a443311b72b72df79518dea5a7,1,1,1,0,0,0,0
10965120,8498331de53209ed81a32ba7e43fb5af,1,1,2,0,0,0,0
10333149,b3ec44b0da92a05688c4c3badaa09e9b,1,1,3,0,0,0,0
10653049,f550b8f3bcc42e1d9bcc6486fb5d6e06,1,1,1,1,0,0,0
10379061,13b32ba2a17d4d6a19a7a1bfc98c6db9,1,1,2,1,0,0,0
10604101,d65205ff93e5d7e08f85d8f88015d57e,1,1,1,0,0,0,0
10379061,5aa32e4baac639a4cd0acd6c4005c3fe,1,1,1,0,0,0,0
10882037,72762c8630db0daaff9e0f1ca6805cf2,1,1,1,0,0,0,0
10154036,dc0859d007e6a920538995779b199d4d,1,1,3,2,1,0,0
10315215,2c233aba0c1d8608312e94cf086dbc7b,1,1,2,0,0,0,0
10907045,125b78a308680e56447bc0dd2cebef08,1,1,3,0,0,0,0
10976295,baf8000875543ddffbe4b1a4b36ee955,1,1,1,0,0,0,0
10029137,4d8610ad26f88a4067d13b3e52d9bf52,1,1,1,1,0,0,0
10162095,dfda775fc7f81bfa4430ed5ca02bdf6b,1,1,3,2,1,0,0
10518065,6f357e0e463cb737ee7be09cbbf9c9d0,1,1,1,0,0,0,0
10803025,66d849ee0ae16ef253ce3e9a98ace764,1,1,3,0,0,0,0
10518065,f70726d16b4db332d01bc57d289ab0d2,1,1,3,3,0,0,0
10669163,a41e5b6ea12b93692f89717ed610ff71,1,1,3,1,0,0,0
10596040,b1ff26395f46215c09b8a2030946fe5a,1,1,1,0,0,0,0
10345102,bab335367456a67f4436e369c5b18b29,1,1,4,0,0,0,0
10788255,98cc0be72cc6c075681ca1bd61321898,1,1,1,0,0,0,0
10005035,270068316f4c33e3ed171cbdb9ceeb5d,1,1,4,0,0,0,0
10156063,ddcaebb83c6d846b99a6aaadd3cf356f,1,1,2,0,0,0,0
10659154,74b25f6c79157b309f4a1d3261012696,1,1,3,0,0,0,0
10193109,4d00154fc1060bb12c2d422fbcae17f1,1,1,1,1,0,0,0
10965120,6c77e82002fa5f8659efb8f17cecef5c,1,1,3,0,0,0,0
10379061,2cd22db16916619ffdd680cf2ec67318,1,1,1,0,0,0,0
10488078,806657a5e26007f5777f7c65d132e056,1,1,4,0,0,0,0
10414012,132f63452edddbda6bb3701da734c5e3,1,1,3,4,1,0,0
10154036,7ddeffae933daa22df07662f890b9bdd,1,1,3,0,0,0,0
10514108,bbda24f788ef5f440bdeb09eda301cc8,1,1,2,0,0,0,0
10725055,abf2a1711aec1f816f78cd0945ebeaff,1,1,1,1,0,0,0
10518065,b85b563e6d38083fefcdce1ff22d4e1e,1,1,2,3,1,1,1
10156063,a9eec5d3c90814f3471c4e5f6f3047ae,1,1,2,1,0,0,0
10827047,393b3b23f2090880a6b437493ff4ee75,1,1,4,0,0,0,0
10863094,43334aba674986417a48c5165c067dd5,1,1,2,0,0,0,0
10566173,0d7aa067930466a4adadcfcec85d4f09,1,1,2,0,0,0,0
10358158,d716c0106a64e583ba08db22bce667d2,1,1,2,2,1,0,0
10235174,dba0f40c4a2dbc09f134fcf2914bf8d7,1,1,3,0,0,0,0
10156063,22b3fb9a3422ab981dc3c3e6659c514b,1,1,2,0,0,0,0
10639236,6f6e17a7219464f587c11c242ceace4a,1,1,1,0,0,0,0
10235174,0eb91a0bb7f0a3d9ec3908de96e34e4e,1,1,1,0,0,0,0
10509058,0a70c335867dd31ece6d9abffcb8d17e,1,1,2,0,0,0,0
10430004,a097aa77d5c655689292f990427a9b63,1,1,3,0,0,0,0
10956128,730b1dc8b7210c587eb8e85852a4e2e9,1,1,1,0,0,0,0
10210140,f956d0b5ea8987eb7c79a11f89e84167,1,1,2,2,0,0,0
10611289,7d638b7989a64446590500848694504e,1,1,1,0,0,0,0
10246159,bb26570d9f17b7359ebe9d7fca785ddb,1,1,1,0,0,0,0
10383013,237670f113fb9ddba4d0d1d417d970c0,1,1,3,0,0,0,0
10514108,92a336006cc1abe6fe9d874693c05d55,1,1,3,0,0,0,0
10864086,e6ec13bc539f1ba95f3d83ed7ace9d6b,1,1,1,0,0,0,0
10200048,7a32e0c3fa998fa8046b19c13081c070,1,1,1,0,0,0,0
10069124,02292e69df8d2af481563d168802c5c7,1,1,1,0,0,0,0
10345102,fbbef40a342e4c0ad538f86ef9b41028,1,1,2,0,0,0,0
10376039,38c00e33f9140fc0f2fca8ff85577033,1,1,3,3,1,0,0
10546011,8d0aeb40cb02291c608ac675e4531193,1,1,2,0,0,0,0
10518065,439b92aabb8f3ee84625a91dac6a8a8f,1,1,2,0,0,0,0
10175116,bbf5b10fde75027c12a5bea3be982e4b,1,1,2,0,0,0,0
10402015,d57c2df33c00002c88b1bb548cf5fe08,1,1,5,0,0,0,0
10862164,07abed68d3ada8acb35f10721b2e7c7b,1,1,3,0,0,0,0
10711104,88e3ac562be88eea9776e905ceadcdfe,1,1,4,0,0,0,0
10095024,4b8c0c17841d84316181e1a24ed2b071,1,1,2,0,0,0,0
10907045,ee492856c8e8b11cbbcb4c9f067d0985,1,1,3,0,0,0,0
10954073,4fe8e29a6a6429b8b452b82a689fd0a3,1,1,1,1,0,0,0
10585044,8d01e17308a1021bae286739b7b6c2bb,1,1,2,0,0,0,0
10073251,5519a6d2c20612d1c9392680b9e91e71,1,1,1,0,0,0,0
10102234,d6d54c9ffc174f24e50633435019825a,1,1,2,0,0,0,0
10175116,91fba3e956cfffac840c2d9cfac729b4,1,1,2,0,0,0,0
10882037,c5e0bf491117e8b58e55f89309a5a471,1,1,2,0,0,0,0
10414012,0b27cf98008094b111fe4cf0be4d00d2,1,1,2,0,0,0,0
10659154,bf81937e07c40c73158998e7a522745c,1,1,1,0,0,0,0
10063068,3fa6159e3649072236dc24716d696761,1,1,3,0,0,0,0
10803025,2c3ea0a8e7b199e33d61f7be843e4ffc,1,1,1,0,0,0,0
10598029,d97e3d90da6a1f919edb10902a98f59a,1,1,1,0,0,0,0
10570139,22101a6ffbc27a4808369a720199c3b4,1,1,2,0,0,0,0
10854046,842a51827120cac636a036f3aeb8dca7,1,1,3,0,0,0,0
10345102,2157c42939f33cd7f3de07b4b9d686fc,1,1,2,0,0,0,0
10068114,1e9b7eecbb8378f6073db31963665ef4,1,1,2,0,0,0,0
10242151,c2c33fde6676df6548d3560cde98b232,1,1,1,0,0,0,0
10786077,a3c13fa576ade20719811d51274020a0,1,1,2,0,0,0,0
10864086,aa7be8fb691344cd61010a6a0cce68eb,1,1,3,0,0,0,0
10659154,025380ec0c05efe9ed89b08c86eee647,1,1,1,0,0,0,0
10864086,08be597edd3a75cbc1d331be39d66515,1,1,3,3,0,0,0
10385006,e1febc0d47afa55b443ef3ec14fdf7fb,1,1,2,0,0,0,0
10606030,599f7f929525e9d790e0a448ab8e4080,1,1,3,0,0,0,0
10904023,2dee599f44aaee3682bc59989d8247d3,1,1,4,0,0,0,0
10575280,acbd0b53879703080ef88023a113cd6c,1,1,2,0,0,0,0
10927202,fd1c7e72b03377317a5d261158cad4ed,1,1,2,0,0,0,0
10048170,7c40f12cfa0b88880f6dd1d6888a10eb,1,1,3,0,0,0,0
10109032,5f6143cb9bfe5f8c0b86c529a036aff2,1,1,4,0,0,0,0
10430079,575d135237cb2b4f7866124ca1a2f118,1,1,5,0,0,0,0
10162095,96821f310cde1122265c873016064fe5,1,1,4,0,0,0,0
10247069,8aec5b5a23cfd2880d67d8bb697495cd,1,1,2,2,0,0,0
10210140,e8c4475507a3a3224e0b1384c0316d6e,1,1,3,0,0,0,0
10224016,59d8b790f9d1528c5b5f30a94bea0c08,1,1,3,0,0,0,0
10786077,7f6706869e8b21fcfa6a7677d1b7627a,1,1,2,3,1,1,0
10383013,700b34b1124b25a40ad148df7f6ad733,1,1,2,0,0,0,0
10716018,17ca6dc457c42e86b46de55b7c471303,1,1,1,0,0,0,0
10687118,a95905f32e2364f8bdf1802f07bc6753,1,1,2,0,0,0,0
10235103,d5274b19db28f2aaad3363a775d1b257,1,1,1,0,0,0,0
10162095,1ced67f71c626c428e07460079c2d4a1,1,1,3,0,0,0,0
10838306,a2842839fa396c48a726f3f36d69c009,1,1,1,0,0,0,0
10619162,ba84ca62db7acdc08c9e62d5b65e0cbe,1,1,3,0,0,0,0
10854046,02e811dfb8fd17786244e0e4c2c91662,1,1,3,0,0,0,0
10864086,634680826f63e3e0928be43062ad088b,1,1,1,0,0,0,0
10109032,3df4f44295ab4c6735fa161959c7ecd5,1,1,2,0,0,0,0
10439003,6506aa2ffa0e5df14f4d670f144bc205,1,1,1,0,0,0,0
10284020,876cd1b44bbb2a31a452bc19bb208fe9,1,1,1,0,0,0,0
10345102,2aa7cf71a0dbbcf233ae1088cec661be,1,1,3,0,0,0,0
10335066,b22e8286dc9121cd05f1e245f12901af,1,1,3,0,0,0,0
10606030,56861301ed1cfc92163f84ac06d8a5c6,1,1,3,0,0,0,0
10936180,79d6cb4b46dc897d44a240156f4dcb19,1,1,1,0,0,0,0
10528088,33472646cb567ada56919218fd8ae332,1,1,4,0,0,0,0
10954073,4e3a877ab8e7087a824f90a235bb37ce,1,1,3,0,0,0,0
10518065,2ad850aaed1079a889537cf6cece74fb,1,1,4,0,0,0,0
10087070,d9b57ca9e5bfae8847a59959dfe607c6,1,1,3,2,0,0,0
10063068,a37be5cf54139667deedd83564268b89,1,1,1,1,0,0,0
10095024,475672be89baa5a3d320f743062ffc7e,1,1,2,0,0,0,0
10963007,784b9a0241681e8f439043209e40e5e4,1,1,1,0,0,0,0
10265021,4a48348994a14579b8ed8058ff10e097,1,1,2,2,0,0,0
10162095,690596913a94538ca0019556e4824a51,1,1,3,0,0,0,0
10193109,91b24e480f05135f713515f528b041cb,1,1,3,4,1,1,0
10095024,ee7e3fcbdb5d987bfc8e402daeaca7f7,1,1,1,0,0,0,0
10430004,9e0cee9f94cd6d4017878d020371b016,1,1,2,0,0,0,0
10864086,ceec0f0554ace635ba317235eccd22f7,1,1,1,0,0,0,0
10488078,4035ee82ea6af1b3455d24de392ae99b,1,1,3,0,0,0,0
10504087,45616d02afe44154c0d056134b26c1dd,1,1,4,0,0,0,0
10430079,35844c08304ec70196a4239aa0c77e8a,1,1,1,2,1,0,0
10415153,7110a16c367a859be0a321d05819c584,1,1,1,0,0,0,0
10430079,85c552b302e7bde47491cfff0501d003,1,1,3,1,0,0,0
10755085,2cfd13303d7d20d46be5111498630962,1,1,2,0,0,0,0
10528088,a2bb1e841e1ec765d866c48922eb81b2,1,1,2,0,0,0,0
10546011,f42600eecdc8b66a40f5efcdf4b3db5a,1,1,2,0,0,0,0
10518065,67d26663f8bfa8abcf3e813f184b8c2b,1,1,1,0,0,0,0
10235174,9bd016da9547cc9ab8f4cf0ea2d56b2a,1,1,1,0,0,0,0
10193109,a93bc83aa43d48a55da31f490d4b94a5,1,1,1,0,0,0,0
10910080,184deee555af4a478326e54bd6198c29,1,1,1,0,0,0,0
10095024,7a6492588dbdc60798c1024ce40320f7,1,1,2,2,1,1,1
10518065,a52181789977c00ed0442ee95d521ac8,1,1,4,0,0,0,0
10854046,b566f57db9a039a165d1bb3c36562230,1,1,3,3,1,0,0
10542084,2dab0ecd7d3800e39ec3892dd4af34c6,1,1,2,0,0,0,0
10407125,57b2bd5a63734ddb95f4281a46e64763,1,1,1,0,0,0,0
10509058,001921909f7beb4649efdd451adc1a8f,1,1,3,0,0,0,0
10376039,2f1dc2d6708e7b78a85e12061ec377fe,1,1,2,0,0,0,0
10425072,382ff08c145da26ffc959db745617868,1,1,3,4,1,0,0
10431268,88051cb03e952fd4eeac01ed48b8cb3e,1,1,1,1,0,0,0
10229253,08160e3c3836f5592165125b2ff4eabe,1,1,2,0,0,0,0
10862164,97a9096750b3aec08cfa057b95c864b8,1,1,3,0,0,0,0
10376039,1c3a780dcf9046ab1cda8e5e2da7f29a,1,1,2,0,0,0,0
10048170,842404554c624e76d967716e55526aed,1,1,2,0,0,0,0
10619162,15cc503da66c49f3ed328483b3b14a7f,1,1,3,0,0,0,0
10775141,7e78ae9d6a706a20974f2afcd20993be,1,1,2,0,0,0,0
10774160,cf357e8e2152a42190d658c4952b25ee,1,1,1,0,0,0,0
10509058,16b4487638d2e39496c4dab4c99b2ff6,1,1,2,0,0,0,0
10563092,973ff362bf28be0c34afc7adeb06bfe3,1,1,2,0,0,0,0
10246159,7e6c91e2b5e2aaa280537518cc34d513,1,1,3,1,0,0,0
10333149,22bafcae0d00789d867aa3ee7a62c025,1,1,1,0,0,0,0
10048170,b0a8e5e4cd4f1f0684182e1cc9094697,1,1,1,0,0,0,0
10851056,dcbc83b2415f9f6b5110ba9bbf9a001c,1,1,1,0,0,0,0
10528088,d53103fa5b9f88edaa03976e656eb6c7,1,1,2,0,0,0,0
10803025,4ff2ca6759fe9c9c490568eb83df210d,1,1,1,0,0,0,0
10431144,54355fb586ee360dce47f13f78c58d18,1,1,3,0,0,0,0
10063068,ec7b12dafa5363bf5f94450acf28637f,1,1,3,0,0,0,0
10095024,1ad05344a10370015fae30b6afcb5e65,1,1,3,0,0,0,0
10433225,4e54d1c1e10a27e8f644bc5efc482eb9,1,1,2,2,0,0,0
10779213,7a9f18889358994d70b9f1a4d5e66596,1,1,1,0,0,0,0
10904023,800328efa645d74f36a38bcab0d3c787,1,1,3,0,0,0,0
10005035,1851c47714b23b4756a06923478d8337,1,1,3,0,0,0,0
10345102,3133d87bf191bf3611c0854fabccabfa,1,1,2,0,0,0,0
10415153,eb2b8e8deb1297a8db11bc31af45ba3c,1,1,3,0,0,0,0
10491057,1576bab591fa1536b38e098a0500ba03,1,1,4,0,0,0,0
10598029,92c6eb3fcee59ba94f51f062c657861a,1,1,2,0,0,0,0
10415153,6c97f2839e0d9b5dea1d56e4f6c44cd7,1,1,2,0,0,0,0
10365171,cf6a7db7e9b0390afca7d24b7d06383a,1,1,2,2,0,0,0
10087070,2bcad5bfbe62d5bf901da6e602f02f73,1,1,3,0,0,0,0
10235103,819c865ad0d43bae7c63e5c89816d20d,1,1,2,0,0,0,0
10430079,0f885778f6cc413468c87c4e6e9da285,1,1,4,2,1,1,1
10154036,17253ad41ed6046ac146151174e0daa8,1,1,3,0,0,0,0
10394126,e6c4b7671bd06d6c0468eafd2b9299a7,1,1,3,0,0,0,0
10504155,c8873c87523191667bbcbdbfa95d97b1,1,1,1,0,0,0,0
10554038,6b74e36085bece7983f11b2f00070836,1,1,1,0,0,0,0
10491057,a1b4da234745f7d86e511ca23977563c,1,1,1,0,0,0,0
10862164,8f14148ab64bad5725e59c2d46e192e6,1,1,1,0,0,0,0
10606030,2584e9f33c01d4268bcbfa2c209de0df,1,1,3,2,0,0,0
10563092,d8778110dcb626fc8833f36e44c3dd44,1,1,2,0,0,0,0
10333149,e594354ddfdde97391504a976a9a97a6,1,1,2,3,1,0,0
10676119,873b832eaaeb840b9d37431d435c4bda,1,1,2,0,0,0,0
10904023,013f488ae1b92e8a0d683494b9f21535,1,1,2,0,0,0,0
10376039,098f1767915180d4132358355d561ac2,1,1,1,0,0,0,0
10140050,59a88f2ec5b43be4cf0ccbc3deb0e2d5,1,1,2,0,0,0,0
10247069,67206da3fb2bde85b2c6847e4d19d239,1,1,3,0,0,0,0
10802059,e0c9044e3ca2d5bf1faf6956f677c480,1,1,2,0,0,0,0
10684071,b3bb0b6b33149b47586c9d3981760628,1,1,3,0,0,0,0
10109032,6ffb1bfd07570429c96fa15c1be5423e,1,1,4,0,0,0,0
10109032,375f1b53fdba058ba91a6d8bba9fd3ac,1,1,1,0,0,0,0
10414012,ed2fca08538274ce3b71f799de4c8209,1,1,4,0,0,0,0
10838306,1c0483e926fd5a7a931fb6c4aac39211,1,1,1,0,0,0,0
10518065,3d5b78aefd0e2651206ac3ed2aaeb400,1,1,4,0,0,0,0
10430004,a2fbb33e17266312d5074916187f56ee,1,1,3,0,0,0,0
10604076,7cb9148bbe52aa1076cc95ede0de1dcd,1,1,1,0,0,0,0
10904023,82755afa074859bf17910588ee04ccbf,1,1,2,2,0,0,0
10394126,3f51fc10c055d89b569fd007dc7e0d4a,1,1,2,0,0,0,0
10063068,3022ad328bde1f1789f28d9f79fff194,1,1,1,0,0,0,0
10488031,d9c42d45439fd33c714ef06a63db0e86,1,1,1,0,0,0,0
10836229,b24489ca568860486bf1347141fc1b6d,1,1,1,0,0,0,0
10235174,3ef9ff5e2d6933238432e5367c4ddd4c,1,1,2,0,0,0,0
10711104,a8f13eceecdb27f95c3b0f4602685862,1,1,4,2,0,0,0
10491057,defc17ea0017f85dc93f9dc6e62c7849,1,1,4,0,0,0,0
10871127,08891034ad7b53df48d9ae2cb4641a2b,1,1,2,0,0,0,0
10431001,1e8a366d7b65151ec5418bfe56c34b40,1,1,1,0,0,0,0
10462100,e97b0781f3e5ce74500ebf99937d3dfd,1,1,2,2,0,0,0
10904023,43e6e56512d1b99c0e78fea5bbe6e018,1,1,1,0,0,0,0
10532199,8e53def5e830110bf6143f8b1cae99af,1,1,2,0,0,0,0
10619162,69b558ac9c37141a5454c0e8cfe24da6,1,1,2,0,0,0,0
10425072,b442859d22ca382882f27ffcb3b623b3,1,1,2,0,0,0,0
10628150,588e9f198ff73e04cee2ca5ba7ba1e17,1,1,2,0,0,0,0
10551298,3c2a0f2eba3ea073c827d08e8dff3c06,1,1,2,0,0,0,0
10566173,4e5fa537b094700e889b272885bc96fe,1,1,2,1,0,0,0
10684071,0de1451f6518be3ff997f56e8b2bcf36,1,1,1,0,0,0,0
10604101,dd70c543546dd84e62d71dbf78be0e8e,1,1,3,0,0,0,0
10407125,03009fbc7dcccb61e2e6b1a440ad4460,1,1,2,0,0,0,0
10210140,5326252069db983d34beec67781dc732,1,1,2,0,0,0,0
10005035,75773de884fd44ef96359bf3f93dfa3e,1,1,1,0,0,0,0
10497248,b008e79be28fe75749cd7a5623c535c5,1,1,2,0,0,0,0
10430079,b5c86f4e7db07d4cf2cdd1e694200a5c,1,1,3,0,0,0,0
10057064,d6c6b0c5acc51c737f0a6d87021e61f5,1,1,2,0,0,0,0
10910080,2ee45af5c022b5708437ce92c1aaf8f4,1,1,2,0,0,0,0
10563092,70acd3c3247c21c2ea5c167e0a234c9a,1,1,3,0,0,0,0
10954073,b33ac8a4ffb66051849e59d95faa3d29,1,1,2,0,0,0,0
10154036,cbd0c556f3a3f2488f0e1be55f64c94d,1,1,3,0,0,0,0
10711104,0d8569844a83b4eb0e2df31736b3d51f,1,1,3,0,0,0,0
10541022,da64077fc6ce21518048347b083e99a1,1,1,4,0,0,0,0
10910080,e55e0542d5025fb799a5cf5e1b88ea1d,1,1,1,0,0,0,0
10838303,bc16cce85e364cd05a01c7388dbce0c0,1,1,2,0,0,0,0
10755085,24f4d6828c42fe6f8b92fdd932db3d6c,1,1,1,0,0,0,0
10431144,e467e6fd8fbf80971371a729a311a0b9,1,1,3,0,0,0,0
10851056,a187a211eb9144f36dbf9dde5a6f4644,1,1,3,0,0,0,0
10554038,38002ba3caf01960854f2bf8bb7b1820,1,1,3,0,0,0,0
10911259,42e1247f531e43a0e5f06842d6b90691,1,1,2,0,0,0,0
10954073,11a3e29dccc192cf8c9eb7d388748587,1,1,1,0,0,0,0
10407125,e5335d476dbac344420804906aa1168f,1,1,1,1,0,0,0
10514108,892a828415ce6316aa0cd728c0f943cc,1,1,1,0,0,0,0
10093157,2aa259f71ee705e73e372b7d0777493c,1,1,4,0,0,0,0
10063068,2a45c336aba3e84d62159cb8a153cdc7,1,1,2,0,0,0,0
10896284,d5cab3a2a91f027cfddab5a9986f9abc,1,1,1,0,0,0,0
10698275,88a8bbf78044b84fb930edeb760805a6,1,1,1,0,0,0,0
10566173,b68fdff39126911baf59c74680c69048,1,1,2,0,0,0,0
10563092,8c1ef09011510375e2c9335d90771495,1,1,2,2,1,0,0
10095024,57c526b6aac1986f1c7a86587a8e6d1a,1,1,4,0,0,0,0
10851056,762bcbeefeab50cfac9e531853837732,1,1,1,0,0,0,0
10684071,614067be1369dd2027f2c786b0271909,1,1,2,1,0,0,0
10904023,579e9e63b3b3f15de69469042912529f,1,1,1,0,0,0,0
10606033,a334028a59b5a626bad3cfc5ee06d125,1,1,2,0,0,0,0
10863094,8cb73c41700700ddae06ea73a4ba0866,1,1,4,0,0,0,0
10236081,a514ec45f81a5b23f81530919ac3d5bd,1,1,1,1,0,0,0
10882002,4bd638c8519bab3f3cb0a974e0ba4fc9,1,1,2,0,0,0,0
10415153,e7ac82e785e477ec75ca1ba6bd6a52b7,1,1,1,0,0,0,0
10763054,49d72e284b2577b5efaf7988f5f50af4,1,1,2,0,0,0,0
10376039,d315f5277ee49c1e10c9fc72756b6298,1,1,2,0,0,0,0
10504155,da9ccdb98c87f86ee479beeb921c947c,1,1,1,0,0,0,0
10148123,4c3bd558dae1eaa8b12de95a91b2d4f6,1,1,1,0,0,0,0
10333149,3f48204622c556c4242e76a830db6aef,1,1,1,0,0,0,0
10156063,5a5befd3d3c89d560752a665ad5c1db4,1,1,2,0,0,0,0
10154036,2d01a7368a95692becec4bb05f66e246,1,1,3,1,0,0,0
10910080,d17b9c4f8ff2f542e7b8c527c4382cb1,1,1,2,0,0,0,0
10598029,8175b66023a7ce0fc3c7d056a0814886,1,1,2,0,0,0,0
10598029,ce635901f5216ebee201db210f424aa2,1,1,3,0,0,0,0
10102234,0eadaa4fc8e134563a76d3bda4d25425,1,1,1,0,0,0,0
10401218,dcbfaaa7afed6fc6941ec1d07dc3be2b,1,1,1,0,0,0,0
10797181,a8987b8481150cbb6831006cdbb78e4f,1,1,1,0,0,0,0
10156063,6c964c2fc918bfafdc37706fc88de236,1,1,2,0,0,0,0
10333149,48308b2e5ef1ee78e574ebfedbc04260,1,1,1,0,0,0,0
10210140,64423d0496b751bd1bc113b29aeab21c,1,1,2,1,0,0,0
10554038,08205ddb10bcee5db2e0b79b9906c9b3,1,1,4,0,0,0,0
10424132,4b00c251b029fc5f9a8597f25013db8b,1,1,2,0,0,0,0
